DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,CellUnavailableTimeDown,ConnNoAvg,S_RRU:CELLUNAVAILABLETIMEDOWN,S_RRC:CONNNOAVG
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,1,5230,0,39.49,0,39.49
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,2,2050,0,66.57,0,66.57
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,8,null,0,14.54,0,14.54
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,1,5230,0,11.9,0,11.9
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,2,2050,0,30.14,0,30.14
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,8,null,0,3.62,0,3.62
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,1,null,638,0,638,0
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,2,null,638,0,638,0
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,3,null,638,0,638,0
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,4,null,638,0,638,0
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,1,5230,0,30.41,0,30.41
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,2,2050,0,64.45,0,64.45
12/15/2022,19,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,8,null,0,9.49,0,9.49
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,1,5230,0,45.37,0,45.37
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,2,2050,0,61.62,0,61.62
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,8,null,0,9.15,0,9.15
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,1,5230,0,9.24,0,9.24
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,2,2050,0,40.29,0,40.29
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,8,null,0,4.55,0,4.55
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,1,null,900,0,900,0
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,2,null,900,0,900,0
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,3,null,900,0,900,0
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,4,null,900,0,900,0
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,1,5230,0,29.63,0,29.63
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,2,2050,0,77.53,0,77.53
12/15/2022,19,45,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,8,null,0,7.06,0,7.06
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,1,5230,0,47.11,0,47.11
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,2,2050,0,62.7,0,62.7
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,8,null,0,7.49,0,7.49
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,1,5230,0,10.4,0,10.4
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,2,2050,0,41.24,0,41.24
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,8,null,0,4.96,0,4.96
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,1,null,900,0,900,0
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,2,null,900,0,900,0
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,3,null,900,0,900,0
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,4,null,900,0,900,0
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,1,5230,0,31.04,0,31.04
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,2,2050,0,76.42,0,76.42
12/15/2022,20,00,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,8,null,0,5.82,0,5.82
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,1,5230,0,40.96,0,40.96
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,2,2050,0,65.91,0,65.91
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,8,null,0,8.25,0,8.25
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,1,5230,0,10.13,0,10.13
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,2,2050,0,40.03,0,40.03
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,8,null,0,4.23,0,4.23
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,1,null,900,0,900,0
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,2,null,900,0,900,0
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,3,null,900,0,900,0
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,4,null,900,0,900,0
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,1,5230,0,29.16,0,29.16
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,2,2050,0,78.32,0,78.32
12/15/2022,20,15,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,3,8,null,0,4.49,0,4.49
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,1,5230,0,37.11,0,37.11
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,2,2050,0,61.85,0,61.85
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,1,8,null,0,8.46,0,8.46
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,1,5230,0,10.33,0,10.33
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,2,2050,0,38.28,0,38.28
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,2,8,null,0,3.65,0,3.65
12/15/2022,20,30,South Central,South Central,186,Northwest Arkansas,RAZORBACK_RD,186426,20,1,null,900,0,900,0
