DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,1,1,5230,900,0,1,900,0,1
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,1,2,2050,900,0,17,900,0,17
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,1,4,1000,900,0,9,900,0,9
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,1,7,2561,900,0,1,900,0,1
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,2,1,5230,900,0,7,900,0,7
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,2,2,2050,900,0,16,900,0,16
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,2,4,1000,900,0,14,900,0,14
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,2,7,2561,900,0,6,900,0,6
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,3,1,5230,900,0,6,900,0,6
01/09/2023,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,243,Pittsburgh - Bridgeville 2,WASHINGTON_RD,243942,3,2,2050,900,0,24,900,0,24
