DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,1,5230,900,0,16,900,0,16
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,2,2050,900,0,36,900,0,36
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,4,1050,900,0,62,900,0,62
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,6,2454,900,0,13,900,0,13
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,7,2560,900,0,12,900,0,12
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,1,5230,900,0,8,900,0,8
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,2,2050,900,0,33,900,0,33
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,4,1050,900,0,30,900,0,30
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,6,2454,900,0,7,900,0,7
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,7,2560,900,0,5,900,0,5
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,1,5230,900,0,19,900,0,19
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,4,1050,900,0,45,900,0,45
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,6,2454,900,0,23,900,0,23
12/16/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,7,2560,900,0,19,900,0,19
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,1,5230,900,0,12,900,0,12
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,2,2050,900,0,37,900,0,37
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,4,1050,900,0,56,900,0,56
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,6,2454,900,0,12,900,0,12
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,1,7,2560,900,0,12,900,0,12
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,1,5230,900,0,10,900,0,10
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,2,2050,900,0,35,900,0,35
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,4,1050,900,0,33,900,0,33
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,6,2454,900,0,6,900,0,6
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,2,7,2560,900,0,4,900,0,4
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,1,5230,900,0,18,900,0,18
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,4,1050,900,0,47,900,0,47
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,6,2454,900,0,21,900,0,21
12/16/2022,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,HARPERSVILLE_VCO_VA_1020305,113350,3,7,2560,900,0,19,900,0,19
