DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,1,1,5230,900,0,8,900,0,8
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,1,2,2100,900,0,37,900,0,37
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,1,4,877,900,0,32,900,0,32
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,2,1,5230,900,0,7,900,0,7
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,2,2,2100,900,0,13,900,0,13
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,2,4,877,900,0,21,900,0,21
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,3,1,5230,900,0,6,900,0,6
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,3,2,2100,900,0,42,900,0,42
12/19/2022,00,00,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,3,4,877,900,0,60,900,0,60
12/19/2022,00,15,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,1,1,5230,900,0,7,900,0,7
12/19/2022,00,15,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,1,2,2100,900,0,36,900,0,36
12/19/2022,00,15,Central Texas,Central Texas,136,San Antonio - Schertz,DEZAVALA,136012,1,4,877,900,0,33,900,0,33
