DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,CellUnavailableTimeDown,ConnNoAvg,S_RRU:CELLUNAVAILABLETIMEDOWN,S_RRC:CONNNOAVG
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,900,0,900,0
12/16/2022,12,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,900,0,900,0
12/16/2022,12,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,900,0,900,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,405,0,405,0
12/16/2022,12,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,405,0,405,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,0,0,0,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,0,22.76,0,22.76
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,0,16.32,0,16.32
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,0,17.39,0,17.39
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,0,0,0,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,0,0,0,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,0,0,0,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,0,0,0,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,0,0,0,0
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,0,17.5,0,17.5
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,0,18.39,0,18.39
12/16/2022,13,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,0,13.61,0,13.61
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,715,0,715,0
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,0,34.27,0,34.27
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,0,25.9,0,25.9
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,0,19.57,0,19.57
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,715,0,715,0
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,0,78.05,0,78.05
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,0,73.02,0,73.02
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,0,25.66,0,25.66
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,715,0,715,0
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,0,13.18,0,13.18
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,0,16.43,0,16.43
12/16/2022,13,15,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,0,9.37,0,9.37
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,454,3.12,454,3.12
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,0,27.79,0,27.79
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,0,15.68,0,15.68
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,0,11.62,0,11.62
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,456,9.38,456,9.38
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,0,68.62,0,68.62
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,0,72.48,0,72.48
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,0,34.85,0,34.85
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,459,5.45,459,5.45
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,0,14.23,0,14.23
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,0,14,0,14
12/16/2022,13,30,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,0,5.32,0,5.32
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,0,7.03,0,7.03
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,0,26.22,0,26.22
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,0,16.21,0,16.21
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,0,10.94,0,10.94
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,0,24.91,0,24.91
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,0,63.22,0,63.22
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,0,71.49,0,71.49
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,8,66936,0,35.34,0,35.34
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,1,5230,0,9.37,0,9.37
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,2,2100,0,14.45,0,14.45
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,4,677,0,14.9,0,14.9
12/16/2022,13,45,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,3,8,66936,0,6,0,6
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,1,5230,0,6.82,0,6.82
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,2,2100,0,29.8,0,29.8
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,4,677,0,14.18,0,14.18
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,1,8,66936,0,10.36,0,10.36
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,1,5230,0,28.06,0,28.06
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,2,2100,0,59.53,0,59.53
12/16/2022,14,00,Central Texas,Central Texas,137,Austin,ROLLINGWOOD,137001,2,4,677,0,60.37,0,60.37
