DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,1,1,5230,900,0,3,900,0,3
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,1,2,2050,900,0,16,900,0,16
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,1,4,1050,900,0,14,900,0,14
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,1,6,2454,900,0,3,900,0,3
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,1,7,2560,900,0,0,900,0,0
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,2,1,5230,900,0,9,900,0,9
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,2,2,2050,900,0,60,900,0,60
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,2,4,1050,900,0,19,900,0,19
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,2,6,2454,900,0,10,900,0,10
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,2,7,2560,900,0,12,900,0,12
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,3,1,5230,900,0,3,900,0,3
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,3,2,2050,900,0,11,900,0,11
12/25/2022,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,WILLOUGHBY_SPIT,113287,3,4,1050,900,0,28,900,0,28
