DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,CellUnavailableTimeDown,ConnNoAvg,S_RRU:CELLUNAVAILABLETIMEDOWN,S_RRC:CONNNOAVG
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,1,5230,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,2,2125,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,4,1100,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,7,2560,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,1,5230,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,2,2125,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,4,1100,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,7,2560,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,1,5230,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,2,2125,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,4,1100,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,7,2560,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,1,5230,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,2,2125,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,4,1100,900,0,900,0
12/20/2022,11,30,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,7,2560,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,1,5230,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,2,2125,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,4,1100,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,1,7,2560,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,1,5230,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,2,2125,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,4,1100,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,2,7,2560,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,1,5230,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,2,2125,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,4,1100,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,3,7,2560,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,1,5230,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,2,2125,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,4,1100,900,0,900,0
12/20/2022,11,45,Philadelphia Tri-State,Philadelphia Tri-State,100,Burlington - Maple Shade,Whiting,100346,4,7,2560,900,0,900,0
