DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,CellUnavailableTimeDown,ConnNoAvg,S_RRU:CELLUNAVAILABLETIMEDOWN,S_RRC:CONNNOAVG
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,1,1,5230,84,0,84,0
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,1,2,2100,0,12.3,0,12.3
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,1,4,null,0,6.87,0,6.87
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,1,6,null,84,0,84,0
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,1,8,null,0,2.1,0,2.1
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,2,1,5230,84,0,84,0
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,2,2,2100,0,25.5,0,25.5
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,2,4,null,0,32.78,0,32.78
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,2,6,null,84,0,84,0
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,2,8,null,0,12.05,0,12.05
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,3,1,5230,84,0,84,0
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,3,2,2100,0,30.02,0,30.02
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,3,4,null,0,25.2,0,25.2
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,3,6,null,84,0,84,0
12/16/2022,12,45,South Central,South Central,184,Tulsa,PERKINS,184075,3,8,null,84,0,84,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,1,1,5230,900,0,900,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,1,2,2100,0,22.33,0,22.33
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,1,4,null,0,25.44,0,25.44
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,1,6,null,900,0,900,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,1,8,null,0,8.14,0,8.14
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,2,1,5230,900,0,900,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,2,2,2100,0,41.51,0,41.51
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,2,4,null,0,60.71,0,60.71
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,2,6,null,900,0,900,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,2,8,null,0,23.2,0,23.2
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,3,1,5230,900,0,900,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,3,2,2100,0,52.37,0,52.37
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,3,4,null,0,57.11,0,57.11
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,3,6,null,900,0,900,0
12/16/2022,13,00,South Central,South Central,184,Tulsa,PERKINS,184075,3,8,null,900,0,900,0
12/16/2022,13,15,South Central,South Central,184,Tulsa,PERKINS,184075,1,1,5230,900,0,900,0
12/16/2022,13,15,South Central,South Central,184,Tulsa,PERKINS,184075,1,2,2100,0,22.04,0,22.04
12/16/2022,13,15,South Central,South Central,184,Tulsa,PERKINS,184075,1,4,null,0,31.2,0,31.2
