DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,1,5230,671,0,10,671,0,10
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,4,875,665,0,25,665,0,25
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,6,2460,590,0,3,590,0,3
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,8,67086,671,0,8,671,0,8
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,1,5230,670,0,3,670,0,3
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,4,875,665,0,9,665,0,9
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,6,2460,582,0,0,582,0,0
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,8,67086,670,0,5,670,0,5
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,3,1,5230,671,0,4,671,0,4
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,3,4,875,666,0,5,666,0,5
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,3,6,2460,585,0,2,585,0,2
12/13/2022,02,31,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,3,8,67086,671,0,11,671,0,11
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,1,5230,900,0,8,900,0,8
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,4,875,900,0,28,900,0,28
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,6,2460,900,0,3,900,0,3
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,1,8,67086,900,0,11,900,0,11
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,1,5230,900,0,1,900,0,1
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,4,875,900,0,10,900,0,10
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,6,2460,900,0,1,900,0,1
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,2,8,67086,900,0,4,900,0,4
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,3,1,5230,900,0,3,900,0,3
12/13/2022,02,45,Central Texas,Central Texas,140,Rio Grande Valley,WEST_WESLACO,140578,3,4,875,900,0,6,900,0,6
