DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/12/2022,00,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,24,900,0,24
12/12/2022,00,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,162,900,0,162
12/12/2022,00,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,8,900,0,8
12/12/2022,00,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,51,900,0,51
12/12/2022,00,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,24,900,0,24
12/12/2022,00,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,126,900,0,126
12/12/2022,00,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,23,900,0,23
12/12/2022,00,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,156,900,0,156
12/12/2022,00,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,8,900,0,8
12/12/2022,00,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,47,900,0,47
12/12/2022,00,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,22,900,0,22
12/12/2022,00,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,117,900,0,117
12/12/2022,00,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,22,900,0,22
12/12/2022,00,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,151,900,0,151
12/12/2022,00,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,8,900,0,8
12/12/2022,00,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,43,900,0,43
12/12/2022,00,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,22,900,0,22
12/12/2022,00,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,116,900,0,116
12/12/2022,00,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,24,900,0,24
12/12/2022,00,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,144,900,0,144
12/12/2022,00,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,7,900,0,7
12/12/2022,00,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,42,900,0,42
12/12/2022,00,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,23,900,0,23
12/12/2022,00,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,115,900,0,115
12/12/2022,01,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,25,900,0,25
12/12/2022,01,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,146,900,0,146
12/12/2022,01,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,7,900,0,7
12/12/2022,01,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,42,900,0,42
12/12/2022,01,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,20,900,0,20
12/12/2022,01,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,110,900,0,110
12/12/2022,01,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,21,900,0,21
12/12/2022,01,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,134,900,0,134
12/12/2022,01,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,7,900,0,7
12/12/2022,01,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,42,900,0,42
12/12/2022,01,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,20,900,0,20
12/12/2022,01,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,111,900,0,111
12/12/2022,01,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,20,900,0,20
12/12/2022,01,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,135,900,0,135
12/12/2022,01,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,8,900,0,8
12/12/2022,01,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,42,900,0,42
12/12/2022,01,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,20,900,0,20
12/12/2022,01,30,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,106,900,0,106
12/12/2022,01,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,21,900,0,21
12/12/2022,01,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,132,900,0,132
12/12/2022,01,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,7,900,0,7
12/12/2022,01,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,41,900,0,41
12/12/2022,01,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,21,900,0,21
12/12/2022,01,45,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,103,900,0,103
12/12/2022,02,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,21,900,0,21
12/12/2022,02,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,134,900,0,134
12/12/2022,02,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,8,900,0,8
12/12/2022,02,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,46,900,0,46
12/12/2022,02,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,19,900,0,19
12/12/2022,02,00,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,105,900,0,105
12/12/2022,02,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,1,5230,900,0,21,900,0,21
12/12/2022,02,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,1,2,2100,900,0,131,900,0,131
12/12/2022,02,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,1,5230,900,0,8,900,0,8
12/12/2022,02,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,2,2,2100,900,0,45,900,0,45
12/12/2022,02,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,1,5230,900,0,19,900,0,19
12/12/2022,02,15,Central Texas,Central Texas,132,Fort Worth,CROWLEY_CLEBURNE_ROAD,132953,3,2,2100,900,0,105,900,0,105
