NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_106010000	ACPF_106010000	1060100_5GNB_ANJT_ACPFP_106010000	gnb_cu_cp	v23_B_0	N/A	0	/1060100/1100300/1100301/1100302/	r_0200
ACPF_106010200	ACPF_106010200	1060102_5GNB_ANJT_ACPFP_106010200	gnb_cu_cp	v23_B_0	N/A	0	/1060102/	r_0200
ACPF_106910000	ACPF_106910000	1069100_5GNB_ANJT_ACPFP_106910000	gnb_cu_cp	v24_A_0	N/A	0	/1069100/1069101/1109300/	r_0120
ACPF_106910001	ACPF_106910001	1069100_5GNB_CHNT_ACPFS_106910001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_106910200	ACPF_106910200	1069102_5GNB_ANJT_ACPFP_106910200	gnb_cu_cp	v24_A_0	N/A	0	/1069102/1069103/1069105/1069106/1109301/	r_0120
ACPF_106910201	ACPF_106910201	1069102_5GNB_CHNT_ACPFS_106910201	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_107015000	ACPF_107015000	1070150_5GNB_ANJT_ACPFP_107015000	gnb_cu_cp	v23_B_0	N/A	0	/1070150/1070156/	r_0200
ACPF_107015100	ACPF_107015100	1070151_5GNB_ANJT_ACPFP_107015100	gnb_cu_cp	v23_B_0	N/A	0	/1070151/1070152/	r_0200
ACPF_107015300	ACPF_107015300	1070153_5GNB_ANJT_ACPFP_107015300	gnb_cu_cp	v23_B_0	N/A	0	/1070153/1070160/	r_0200
ACPF_107015400	ACPF_107015400	1070154_5GNB_ANJT_ACPFP_107015400	gnb_cu_cp	v23_B_0	N/A	0	/1070154/1070161/	r_0200
ACPF_107015500	ACPF_107015500	1070155_5GNB_ANJT_ACPFP_107015500	gnb_cu_cp	v23_B_0	N/A	0	/1070155/1070162/	r_0200
ACPF_107015800	ACPF_107015800	1070158_5GNB_ANJT_ACPFP_107015800	gnb_cu_cp	v23_B_0	N/A	0	/1070158/1070159/	r_0200
ACPF_107016300	ACPF_107016300	1070163_5GNB_ANJT_ACPFP_107016300	gnb_cu_cp	v23_B_0	N/A	0	/1070163/1070164/	r_0200
ACPF_107016500	ACPF_107016500	1070165_5GNB_ANJT_ACPFP_107016500	gnb_cu_cp	v23_B_0	N/A	0	/1070165/1070166/1070173/	r_0200
ACPF_107016700	ACPF_107016700	1070167_5GNB_ANJT_ACPFP_107016700	gnb_cu_cp	v23_B_0	N/A	0	/1070167/1070168/	r_0200
ACPF_107016900	ACPF_107016900	1070169_5GNB_ANJT_ACPFP_107016900	gnb_cu_cp	v23_B_0	N/A	0	/1070169/1070170/	r_0200
ACPF_107915300	ACPF_107915300	1079153_5GNB_ANJT_ACPFP_107915300	gnb_cu_cp	v24_A_0	N/A	0	/1079153/1079154/1079155/1079156/1079157/	r_0120
ACPF_107915301	ACPF_107915301	1079153_5GNB_CHNT_ACPFS_107915301	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_107915800	ACPF_107915800	1079158_5GNB_ANJT_ACPFP_107915800	gnb_cu_cp	v24_A_0	N/A	0	/1079158/1079159/1079161/1079162/	r_0120
ACPF_107915801	ACPF_107915801	1079158_5GNB_CHNT_ACPFS_107915801	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_107916000	ACPF_107916000	1079160_5GNB_ANJT_ACPFP_107916000	gnb_cu_cp	v24_A_0	N/A	0	/1069104/1079160/1099255/	r_0120
ACPF_107916001	ACPF_107916001	1079160_5GNB_CHNT_ACPFS_107916001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_109025000	ACPF_109025000	1090250_5GNB_ANJT_ACPFP_109025000	gnb_cu_cp	v23_B_0	N/A	0	/1090250/1090255/1090260/1090265/	r_0200
