NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_59915100	ACPF_59915100	0599151_5GNB_WSBO_ACPFP_059915100	gnb_cu_cp	v24_A_0	N/A	0	/599151/599152/599153/	r_0120
ACPF_59915101	ACPF_59915101	0599151_5GNB_WNDS_ACPFS_059915101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_59919000	ACPF_59919000	0599190_5GNB_WSBO_ACPFP_059919000	gnb_cu_cp	v24_A_0	N/A	0	/599190/	r_0120
ACPF_59919001	ACPF_59919001	0599190_5GNB_WNDS_ACPFS_059919001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_60000400	ACPF_60000400	0600004_5GNB_WNDS_ACPFP_060000400	gnb_cu_cp	v23_B_0	N/A	0	/600004/	r_0200
ACPF_60000600	ACPF_60000600	0600006_5GNB_WNDS_ACPFP_060000600	gnb_cu_cp	v24_A_0	N/A	0	/600006/	r_0200
ACPF_60000800	ACPF_60000800	0600008_5GNB_WNDS_ACPFP_060000800	gnb_cu_cp	v24_A_0	N/A	0	/600008/	r_0200
ACPF_60000900	ACPF_60000900	0600009_5GNB_WNDS_ACPFP_060000900	gnb_cu_cp	v23_B_0	N/A	0	/600009/	r_0200
ACPF_60001100	ACPF_60001100	0600011_5GNB_WNDS_ACPFP_060001100	gnb_cu_cp	v23_B_0	N/A	0	/600011/600099/	r_0200
ACPF_60001200	ACPF_60001200	0600012_5GNB_WNDS_ACPFP_060001200	gnb_cu_cp	v23_B_0	N/A	0	/600012/	r_0200
ACPF_60001300	ACPF_60001300	0600013_5GNB_WNDS_ACPFP_060001300	gnb_cu_cp	v23_B_0	N/A	0	/600013/600024/600025/	r_0200
ACPF_60001900	ACPF_60001900	0600019_5GNB_WNDS_ACPFP_060001900	gnb_cu_cp	v23_B_0	N/A	0	/600019/600021/600022/	r_0200
ACPF_60002000	ACPF_60002000	0600020_5GNB_WNDS_ACPFP_060002000	gnb_cu_cp	v24_A_0	N/A	0	/600015/600016/600017/600018/600020/	r_0200
ACPF_60920100	ACPF_60920100	0609201_5GNB_WNDS_ACPFP_060920100	gnb_cu_cp	v24_A_0	N/A	0	/609201/609202/	r_0120
ACPF_60920101	ACPF_60920101	0609201_5GNB_WSBO_ACPFS_060920101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_60924000	ACPF_60924000	0609240_5GNB_WNDS_ACPFP_060924000	gnb_cu_cp	v24_A_0	N/A	0	/609240/	r_0120
ACPF_60924001	ACPF_60924001	0609240_5GNB_WSBO_ACPFS_060924001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_64050000	ACPF_64050000	0640500_5GNB_WNDS_ACPFP_064050000	gnb_cu_cp	v23_B_0	N/A	0	/640500/640501/640502/640503/640504/640505/	r_0200
ACPF_64054800	ACPF_64054800	0640548_5GNB_WNDS_ACPFP_064054800	gnb_cu_cp	v24_A_0	N/A	0	/590749/600098/600100/640548/650699/660599/680049/	r_0200
ACPF_64940100	ACPF_64940100	0649401_5GNB_WNDS_ACPFP_064940100	gnb_cu_cp	v24_A_0	N/A	0	/649401/649402/649403/649404/	r_0120
ACPF_64940101	ACPF_64940101	0649401_5GNB_WSBO_ACPFS_064940101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_64944000	ACPF_64944000	0649440_5GNB_WNDS_ACPFP_064944000	gnb_cu_cp	v24_A_0	N/A	0	/649440/	r_0120
ACPF_64944001	ACPF_64944001	0649440_5GNB_WSBO_ACPFS_064944001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_64945000	ACPF_64945000	0649450_5GNB_WNDS_ACPFP_064945000	gnb_cu_cp	v24_A_0	N/A	0	/609250/649450/659500/669525/669550/689600/	r_0120
ACPF_64945001	ACPF_64945001	0649450_5GNB_WSBO_ACPFS_064945001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_65060300	ACPF_65060300	0650603_5GNB_WNDS_ACPFP_065060300	gnb_cu_cp	v23_B_0	N/A	0	/650600/650601/650602/650603/650604/650605/650606/	r_0200
ACPF_65945100	ACPF_65945100	0659451_5GNB_WNDS_ACPFP_065945100	gnb_cu_cp	v24_A_0	N/A	0	/659451/659452/	r_0120
ACPF_65945101	ACPF_65945101	0659451_5GNB_WSBO_ACPFS_065945101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_66055000	ACPF_66055000	0660550_5GNB_WNDS_ACPFP_066055000	gnb_cu_cp	v23_B_0	N/A	0	/660550/660551/660552/660554/660555/660556/660557/660558/	r_0200
ACPF_66950100	ACPF_66950100	0669501_5GNB_WNDS_ACPFP_066950100	gnb_cu_cp	v24_A_0	N/A	0	/669501/669502/669526/669527/	r_0120
ACPF_66950101	ACPF_66950101	0669501_5GNB_WSBO_ACPFS_066950101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_68002600	ACPF_68002600	0680026_5GNB_WNDS_ACPFP_068002600	gnb_cu_cp	v23_B_0	N/A	0	/650650/650651/650652/650653/650654/680026/680032/680040/	r_0200
ACPF_68002900	ACPF_68002900	0680029_5GNB_WNDS_ACPFP_068002900	gnb_cu_cp	v23_B_0	N/A	0	/680029/	r_0200
ACPF_68003000	ACPF_68003000	0680030_5GNB_WNDS_ACPFP_068003000	gnb_cu_cp	v23_B_0	N/A	0	/680030/	r_0200
ACPF_68003100	ACPF_68003100	0680031_5GNB_WNDS_ACPFP_068003100	gnb_cu_cp	v23_B_0	N/A	0	/660750/680031/680033/680045/680046/	r_0200
