NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_120900100	ACPF_120900100	1209001_5GNB_HSNO_ACPFP_120900100	gnb_cu_cp	v24_A_0	N/A	0	/1209001/1229201/	r_0200
ACPF_120900101	ACPF_120900101	1209001_5GNB_BTRH_ACPFS_120900101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_120900300	ACPF_120900300	1209003_5GNB_HSNO_ACPFP_120900300	gnb_cu_cp	v24_A_0	N/A	0	/1209003/1229202/1229203/	r_0120
ACPF_120900301	ACPF_120900301	1209003_5GNB_BTRH_ACPFS_120900301	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_120900500	ACPF_120900500	1209005_5GNB_HSNO_ACPFP_120900500	gnb_cu_cp	v24_A_0	N/A	0	/1209004/1209005/1209006/1229204/	r_0120
ACPF_120900501	ACPF_120900501	1209005_5GNB_BTRH_ACPFS_120900501	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_120900700	ACPF_120900700	1209007_5GNB_HSNO_ACPFP_120900700	gnb_cu_cp	v24_A_0	N/A	0	/1209002/1209007/1209008/1229205/	r_0120
ACPF_120900701	ACPF_120900701	1209007_5GNB_BTRH_ACPFS_120900701	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_120905000	ACPF_120905000	1209050_5GNB_HSNO_ACPFP_120905000	gnb_cu_cp	v24_A_0	N/A	0	/1209050/1219150/1229250/1239350/	r_0120
ACPF_120905001	ACPF_120905001	1209050_5GNB_BTRH_ACPFS_120905001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_121910100	ACPF_121910100	1219101_5GNB_HSNO_ACPFP_121910100	gnb_cu_cp	v24_A_0	N/A	0	/1219101/1239301/	r_0200
ACPF_121910101	ACPF_121910101	1219101_5GNB_BTRH_ACPFS_121910101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_121910300	ACPF_121910300	1219103_5GNB_HSNO_ACPFP_121910300	gnb_cu_cp	v24_A_0	N/A	0	/1219103/1219104/1239302/1239303/	r_0120
ACPF_121910301	ACPF_121910301	1219103_5GNB_BTRH_ACPFS_121910301	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_121910500	ACPF_121910500	1219105_5GNB_HSNO_ACPFP_121910500	gnb_cu_cp	v24_A_0	N/A	0	/1219105/1219106/1239304/	r_0120
ACPF_121910501	ACPF_121910501	1219105_5GNB_BTRH_ACPFS_121910501	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_121910700	ACPF_121910700	1219107_5GNB_HSNO_ACPFP_121910700	gnb_cu_cp	v24_A_0	N/A	0	/1219102/1219107/1219108/1239305/	r_0200
ACPF_121910701	ACPF_121910701	1219107_5GNB_BTRH_ACPFS_121910701	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_121999900	ACPF_121999900	1219999_5GNB_HSNO_ACPFP_121999900	gnb_cu_cp	v24_A_0	N/A	0	/1209996/1209999/1219999/1229997/1239998/	r_0200
ACPF_121999901	ACPF_121999901	1219999_5GNB_BTRH_ACPFS_121999901	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_124940200	ACPF_124940200	1249402_5GNB_BTRH_ACPFP_124940200	gnb_cu_cp	v24_A_0	N/A	0	/1249402/1259503/1269603/1279703/1289801/	r_0200
ACPF_124940201	ACPF_124940201	1249402_5GNB_HSNO_ACPFS_124940201	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_124940300	ACPF_124940300	1249403_5GNB_BTRH_ACPFP_124940300	gnb_cu_cp	v24_A_0	N/A	0	/1249403/1279704/1289802/	r_0120
ACPF_124940301	ACPF_124940301	1249403_5GNB_HSNO_ACPFS_124940301	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_124940400	ACPF_124940400	1249404_5GNB_BTRH_ACPFP_124940400	gnb_cu_cp	v24_A_0	N/A	0	/1249404/1279705/1289803/	r_0120
ACPF_124940401	ACPF_124940401	1249404_5GNB_HSNO_ACPFS_124940401	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_124940500	ACPF_124940500	1249405_5GNB_BTRH_ACPFP_124940500	gnb_cu_cp	v24_A_0	N/A	0	/1249405/1279706/1289805/	r_0120
ACPF_124940501	ACPF_124940501	1249405_5GNB_HSNO_ACPFS_124940501	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_125950400	ACPF_125950400	1259504_5GNB_BTRH_ACPFP_125950400	gnb_cu_cp	v24_A_0	N/A	0	/1259504/1259604/1269604/	r_0200
ACPF_125950401	ACPF_125950401	1259504_5GNB_HSNO_ACPFS_125950401	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_125950500	ACPF_125950500	1259505_5GNB_BTRH_ACPFP_125950500	gnb_cu_cp	v24_A_0	N/A	0	/1259505/1269605/	r_0200
