NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_80020000	ACPF_80020000	0800200_5GNB_YNKR_ACPFP_080020000	gnb_cu_cp	v23_B_0	N/A	0	/800200/800205/800210/800215/	r_0200
ACPF_80020100	ACPF_80020100	0800201_5GNB_YNKR_ACPFP_080020100	gnb_cu_cp	v23_B_0	N/A	0	/800201/800206/800211/800216/	r_0200
ACPF_80020200	ACPF_80020200	0800202_5GNB_YNKR_ACPFP_080020200	gnb_cu_cp	v23_B_0	N/A	0	/800202/800207/800212/800217/	r_0200
ACPF_80020300	ACPF_80020300	0800203_5GNB_YNKR_ACPFP_080020300	gnb_cu_cp	v24_A_0	N/A	0	/800203/800208/800213/800218/	r_0200
ACPF_80020400	ACPF_80020400	0800204_5GNB_YNKR_ACPFP_080020400	gnb_cu_cp	v23_B_0	N/A	0	/790171/790181/800204/800214/	r_0200
ACPF_80920000	ACPF_80920000	0809200_5GNB_YNKR_ACPFP_080920000	gnb_cu_cp	v24_A_0	N/A	0	/809200/809210/829301/829311/	r_0120
ACPF_80920001	ACPF_80920001	0809200_5GNB_FRDL_ACPFS_080920001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_80920200	ACPF_80920200	0809202_5GNB_YNKR_ACPFP_080920200	gnb_cu_cp	v24_A_0	N/A	0	/809202/809212/829303/	r_0120
ACPF_80920201	ACPF_80920201	0809202_5GNB_FRDL_ACPFS_080920201	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_81025000	ACPF_81025000	0810250_5GNB_FRDL_ACPFP_081025000	gnb_cu_cp	v23_B_0	N/A	0	/810250/810258/810260/810268/	r_0200
ACPF_81025100	ACPF_81025100	0810251_5GNB_FRDL_ACPFP_081025100	gnb_cu_cp	v23_B_0	N/A	0	/810251/810259/810261/810269/	r_0200
ACPF_81025200	ACPF_81025200	0810252_5GNB_FRDL_ACPFP_081025200	gnb_cu_cp	v23_B_0	N/A	0	/810252/810262/810270/810280/	r_0200
ACPF_81025300	ACPF_81025300	0810253_5GNB_FRDL_ACPFP_081025300	gnb_cu_cp	v23_B_0	N/A	0	/810253/810263/810271/810281/	r_0200
ACPF_81025400	ACPF_81025400	0810254_5GNB_FRDL_ACPFP_081025400	gnb_cu_cp	v23_B_0	N/A	0	/810254/810264/840409/840419/	r_0200
ACPF_81026700	ACPF_81026700	0810267_5GNB_FRDL_ACPFP_081026700	gnb_cu_cp	v23_B_0	N/A	0	/810255/810265/810267/850465/	r_0200
ACPF_81925000	ACPF_81925000	0819250_5GNB_FRDL_ACPFP_081925000	gnb_cu_cp	v24_A_0	N/A	0	/819250/819260/819270/819280/	r_0120
ACPF_81925001	ACPF_81925001	0819250_5GNB_YNKR_ACPFS_081925001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_81925100	ACPF_81925100	0819251_5GNB_FRDL_ACPFP_081925100	gnb_cu_cp	v24_A_0	N/A	0	/819251/819253/819261/819263/	r_0120
ACPF_81925101	ACPF_81925101	0819251_5GNB_YNKR_ACPFS_081925101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_81925200	ACPF_81925200	0819252_5GNB_FRDL_ACPFP_081925200	gnb_cu_cp	v24_A_0	N/A	0	/819252/819262/849400/849410/	r_0120
ACPF_81925201	ACPF_81925201	0819252_5GNB_YNKR_ACPFS_081925201	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_81925400	ACPF_81925400	0819254_5GNB_FRDL_ACPFP_081925400	gnb_cu_cp	v24_A_0	N/A	0	/819254/819255/819264/819265/	r_0120
ACPF_81925401	ACPF_81925401	0819254_5GNB_YNKR_ACPFS_081925401	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_84040000	ACPF_84040000	0840400_5GNB_FRDL_ACPFP_084040000	gnb_cu_cp	v23_B_0	N/A	0	/840400/840405/840410/840415/	r_0200
ACPF_84040100	ACPF_84040100	0840401_5GNB_FRDL_ACPFP_084040100	gnb_cu_cp	v23_B_0	N/A	0	/840401/840406/840411/840416/	r_0200
ACPF_84040200	ACPF_84040200	0840402_5GNB_FRDL_ACPFP_084040200	gnb_cu_cp	v23_B_0	N/A	0	/840402/840407/840412/840417/	r_0200
ACPF_84040300	ACPF_84040300	0840403_5GNB_FRDL_ACPFP_084040300	gnb_cu_cp	v23_B_0	N/A	0	/840403/840408/840413/840418/	r_0200
ACPF_84040400	ACPF_84040400	0840404_5GNB_FRDL_ACPFP_084040400	gnb_cu_cp	v23_B_0	N/A	0	/810257/810266/840404/840414/	r_0200
