NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_100070000	ACPF_100070000	1000700_5GNB_NWCS_ACPFP_100070000	gnb_cu_cp	v23_B_0	N/A	0	/1000700/1000711/1000712/	r_0200
ACPF_100070100	ACPF_100070100	1000701_5GNB_NWCS_ACPFP_100070100	gnb_cu_cp	v23_B_0	N/A	0	/1000701/1000702/1000715/	r_0200
ACPF_100070300	ACPF_100070300	1000703_5GNB_NWCS_ACPFP_100070300	gnb_cu_cp	v23_B_0	N/A	0	/1000703/1000704/1000705/1000706/1000707/1000708/1000709/1000710/	r_0200
ACPF_100071600	ACPF_100071600	1000716_5GNB_NWCS_ACPFP_100071600	gnb_cu_cp	v23_B_0	N/A	0	/1000716/1000717/1000718/1000719/1000721/1000722/1000723/1000724/	r_0200
ACPF_100072000	ACPF_100072000	1000720_5GNB_NWCS_ACPFP_100072000	gnb_cu_cp	v23_B_0	N/A	0	/1000720/	r_0200
ACPF_100090100	ACPF_100090100	1000901_5GNB_NWCS_ACPFP_100090100	gnb_cu_cp	v23_B_0	N/A	0	/1000901/	r_0200
ACPF_100970200	ACPF_100970200	1009702_5GNB_NWCS_ACPFP_100970200	gnb_cu_cp	v24_A_0	N/A	0	/1009700/1009701/1009702/1009711/1009712/	r_0120
ACPF_100970201	ACPF_100970201	1009702_5GNB_WMTP_ACPFS_100970201	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_100970700	ACPF_100970700	1009707_5GNB_NWCS_ACPFP_100970700	gnb_cu_cp	v24_A_0	N/A	0	/1009703/1009705/1009706/1009707/1009710/	r_0120
ACPF_100970701	ACPF_100970701	1009707_5GNB_WMTP_ACPFS_100970701	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_100971300	ACPF_100971300	1009713_5GNB_NWCS_ACPFP_100971300	gnb_cu_cp	v24_A_0	N/A	0	/1009704/1009708/1009709/1009713/	r_0120
ACPF_100971301	ACPF_100971301	1009713_5GNB_WMTP_ACPFS_100971301	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_102075000	ACPF_102075000	1020750_5GNB_NWCS_ACPFP_102075000	gnb_cu_cp	v23_B_0	N/A	0	/1020750/	r_0200
ACPF_102075200	ACPF_102075200	1020752_5GNB_NWCS_ACPFP_102075200	gnb_cu_cp	v23_B_0	N/A	0	/1020752/1020753/1020754/1020755/1020756/	r_0200
ACPF_102975100	ACPF_102975100	1029751_5GNB_NWCS_ACPFP_102975100	gnb_cu_cp	v24_A_0	N/A	0	/1029751/1029752/1029754/1029756/1029757/1029758/	r_0120
ACPF_102975101	ACPF_102975101	1029751_5GNB_WMTP_ACPFS_102975101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_102975500	ACPF_102975500	1029755_5GNB_NWCS_ACPFP_102975500	gnb_cu_cp	v24_A_0	N/A	0	/1029750/1029753/1029755/1029759/1029760/1029761/	r_0120
ACPF_102975501	ACPF_102975501	1029755_5GNB_WMTP_ACPFS_102975501	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_102990100	ACPF_102990100	1029901_5GNB_NWCS_ACPFP_102990100	gnb_cu_cp	v24_A_0	N/A	0	/979902/999903/1009904/1029901/	r_0120
ACPF_102990101	ACPF_102990101	1029901_5GNB_WMTP_ACPFS_102990101	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
