NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_229099100	ACPF_229099100	2290991_5GNB_IPLU_ACPFP_229099100	gnb_cu_cp	v23_B_0	N/A	0	/2290991/2320001/	r_0200
ACPF_250050000	ACPF_250050000	2500500_5GNB_CNCQ_ACPFP_250050000	gnb_cu_cp	v23_B_0	N/A	0	/2500500/2500501/2500502/2500503/	r_0200
ACPF_250050800	ACPF_250050800	2500508_5GNB_CNCQ_ACPFP_250050800	gnb_cu_cp	v23_B_0	N/A	0	/2500508/2500509/2500510/2500511/	r_0200
ACPF_250051600	ACPF_250051600	2500516_5GNB_CNCQ_ACPFP_250051600	gnb_cu_cp	v23_B_0	N/A	0	/2500516/2500517/2500518/2500519/	r_0200
ACPF_250052400	ACPF_250052400	2500524_5GNB_CNCQ_ACPFP_250052400	gnb_cu_cp	v23_B_0	N/A	0	/2500524/2500525/2500555/2500559/2500563/2500571/2500575/2510587/	r_0200
ACPF_250053200	ACPF_250053200	2500532_5GNB_CNCQ_ACPFP_250053200	gnb_cu_cp	v23_B_0	N/A	0	/2500532/2500533/2500534/2500535/	r_0200
ACPF_250054800	ACPF_250054800	2500548_5GNB_CNCQ_ACPFP_250054800	gnb_cu_cp	v23_B_0	N/A	0	/2500548/2500549/2500550/2500551/	r_0200
ACPF_250059600	ACPF_250059600	2500596_5GNB_CNCQ_ACPFP_250059600	gnb_cu_cp	v23_B_0	N/A	0	/2500596/2500598/	r_0200
ACPF_250950000	ACPF_250950000	2509500_5GNB_CNCQ_ACPFP_250950000	gnb_cu_cp	v24_A_0	N/A	0	/2509500/2509501/2509502/2509503/2519580/	r_0120
ACPF_250950001	ACPF_250950001	2509500_5GNB_CLMB_ACPFS_250950001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_250950800	ACPF_250950800	2509508_5GNB_CNCQ_ACPFP_250950800	gnb_cu_cp	v24_A_0	N/A	0	/2509508/2509509/2509510/2509511/2509512/2509513/2509514/2509539/	r_0120
ACPF_250950801	ACPF_250950801	2509508_5GNB_CLMB_ACPFS_250950801	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_250951600	ACPF_250951600	2509516_5GNB_CNCQ_ACPFP_250951600	gnb_cu_cp	v24_A_0	N/A	0	/2509516/2509517/2509518/2509519/2509535/	r_0120
ACPF_250951601	ACPF_250951601	2509516_5GNB_CLMB_ACPFS_250951601	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_250954800	ACPF_250954800	2509548_5GNB_CNCQ_ACPFP_250954800	gnb_cu_cp	v24_A_0	N/A	0	/2509548/2509554/2509555/2509558/2509559/2509563/	r_0120
ACPF_250954801	ACPF_250954801	2509548_5GNB_CLMB_ACPFS_250954801	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_250955600	ACPF_250955600	2509556_5GNB_CNCQ_ACPFP_250955600	gnb_cu_cp	v24_A_0	N/A	0	/2509556/2509561/2509567/2509571/2509575/	r_0120
ACPF_250955601	ACPF_250955601	2509556_5GNB_CLMB_ACPFS_250955601	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_250959600	ACPF_250959600	2509596_5GNB_CNCQ_ACPFP_250959600	gnb_cu_cp	v24_A_0	N/A	0	/2509596/	r_0120
ACPF_250959601	ACPF_250959601	2509596_5GNB_CLMB_ACPFS_250959601	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_251057200	ACPF_251057200	2510572_5GNB_CNCQ_ACPFP_251057200	gnb_cu_cp	v23_B_0	N/A	0	/2510572/2510573/2510574/2510575/	r_0200
ACPF_251058000	ACPF_251058000	2510580_5GNB_CNCQ_ACPFP_251058000	gnb_cu_cp	v23_B_0	N/A	0	/2510580/2510581/2510582/2510583/	r_0200
ACPF_251058800	ACPF_251058800	2510588_5GNB_CNCQ_ACPFP_251058800	gnb_cu_cp	v23_B_0	N/A	0	/2510588/2510589/2510590/2510591/	r_0200
ACPF_251956400	ACPF_251956400	2519564_5GNB_CNCQ_ACPFP_251956400	gnb_cu_cp	v24_A_0	N/A	0	/2519564/2519565/2519566/2519567/2519568/2519569/2519590/2519594/	r_0120
ACPF_251956401	ACPF_251956401	2519564_5GNB_CLMB_ACPFS_251956401	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_251957200	ACPF_251957200	2519572_5GNB_CNCQ_ACPFP_251957200	gnb_cu_cp	v24_A_0	N/A	0	/2519572/2519573/2519574/2519575/2519591/2519592/2519593/2519595/	r_0120
ACPF_251957201	ACPF_251957201	2519572_5GNB_CLMB_ACPFS_251957201	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_251958800	ACPF_251958800	2519588_5GNB_CNCQ_ACPFP_251958800	gnb_cu_cp	v24_A_0	N/A	0	/2519570/2519571/2519576/2519577/2519578/2519579/2519588/2519589/	r_0200
ACPF_251958801	ACPF_251958801	2519588_5GNB_CLMB_ACPFS_251958801	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_253010000	ACPF_253010000	2530100_5GNB_CLMB_ACPFP_253010000	gnb_cu_cp	v23_B_0	N/A	0	/2530100/2530150/	r_0200
ACPF_253010100	ACPF_253010100	2530101_5GNB_CLMB_ACPFP_253010100	gnb_cu_cp	v23_B_0	N/A	0	/2530101/2530151/	r_0200
ACPF_253010200	ACPF_253010200	2530102_5GNB_CLMB_ACPFP_253010200	gnb_cu_cp	v23_B_0	N/A	0	/2530102/2530152/	r_0200
ACPF_253010300	ACPF_253010300	2530103_5GNB_CLMB_ACPFP_253010300	gnb_cu_cp	v23_B_0	N/A	0	/2530103/2530153/	r_0200
ACPF_253010400	ACPF_253010400	2530104_5GNB_CLMB_ACPFP_253010400	gnb_cu_cp	v23_B_0	N/A	0	/2530104/2530154/	r_0200
ACPF_253010500	ACPF_253010500	2530105_5GNB_CLMB_ACPFP_253010500	gnb_cu_cp	v23_B_0	N/A	0	/2530105/2530155/	r_0200
ACPF_253010600	ACPF_253010600	2530106_5GNB_CLMB_ACPFP_253010600	gnb_cu_cp	v23_B_0	N/A	0	/2530106/2530156/	r_0200
ACPF_253910000	ACPF_253910000	2539100_5GNB_CLMB_ACPFP_253910000	gnb_cu_cp	v24_A_0	N/A	0	/2529110/2529111/2539100/2539101/2539102/2539103/2539104/2539124/	r_0120
ACPF_253910001	ACPF_253910001	2539100_5GNB_CNCQ_ACPFS_253910001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_253912000	ACPF_253912000	2539120_5GNB_CLMB_ACPFP_253912000	gnb_cu_cp	v24_A_0	N/A	0	/2539120/2539121/2539123/2539125/	r_0200
ACPF_253912001	ACPF_253912001	2539120_5GNB_CNCQ_ACPFS_253912001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0200
ACPF_253970000	ACPF_253970000	2539700_5GNB_CLMB_ACPFP_253970000	gnb_cu_cp	v24_A_0	N/A	0	/2529112/2529113/2539122/2539700/	r_0120
ACPF_253970001	ACPF_253970001	2539700_5GNB_CNCQ_ACPFS_253970001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_255971000	ACPF_255971000	2559710_5GNB_JHTW_ACPFP_255971000	gnb_cu_cp	v24_A_0	N/A	0	/2559289/2559296/2559297/2559700/2559701/2559702/2559703/2559710/	r_0120
ACPF_255971001	ACPF_255971001	2559710_5GNB_SFTP_ACPFS_255971001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ADPF_25095002198	ADPF_25095002198	GROW_CLEAN_LTE_25095002198_5GDU_PANDA-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002254	ADPF_25095002254	GROW_CLEAN_LTE_25095002254_5GDU_CALLAHAN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002264	ADPF_25095002264	GROW_CLEAN_LTE_25095002264_5GDU_GREEN_TOWNSHIP-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002271	ADPF_25095002271	GROW_CLEAN_LTE_25095002271_5GDU_BEVIS-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002273	ADPF_25095002273	GROW_CLEAN_LTE_25095002273_5GDU_ODIS-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002297	ADPF_25095002297	GROW_CLEAN_LTE_25095002297_5GDU_FT_MITCHELL-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002299	ADPF_25095002299	GROW_CLEAN_LTE_25095002299_5GDU_FRENCH_PARK-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002304	ADPF_25095002304	GROW_CLEAN_LTE_25095002304_5GDU_FLORENCE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002306	ADPF_25095002306	GROW_CLEAN_LTE_25095002306_5GDU_COLERAIN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002307	ADPF_25095002307	GROW_CLEAN_LTE_25095002307_5GDU_SHARONVILLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002310	ADPF_25095002310	GROW_CLEAN_LTE_25095002310_5GDU_MIAMI_TWP-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002314	ADPF_25095002314	GROW_25095002314_5GDU_BLUE_ASH-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002316	ADPF_25095002316	GROW_CLEAN_LTE_25095002316_5GDU_SILVERTON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002322	ADPF_25095002322	GROW_CLEAN_LTE_25095002322_5GDU_SE_FAIRFIELD-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002331	ADPF_25095002331	GROW_CLEAN_LTE_25095002331_5GDU_WINTON_HILLS-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002349	ADPF_25095002349	GROW_CLEAN_LTE_25095002349_5GDU_ALEXANDRIA_SOUTH-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002354	ADPF_25095002354	GROW_CLEAN_LTE_25095002354_5GDU_WOODSDALE-CNCQ	gnb_du_cnf	v23_B_0	N/A	0	/2509500/	r_0210
ADPF_25095002355	ADPF_25095002355	GROW_CLEAN_LTE_25095002355_5GDU_MAUD-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002364	ADPF_25095002364	GROW_CLEAN_LTE_25095002364_5GDU_BRIDGETOWN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002366	ADPF_25095002366	GROW_CLEAN_LTE_25095002366_5GDU_STRINGTOWN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002372	ADPF_25095002372	GROW_CLEAN_LTE_25095002372_5GDU_FORT_WRIGHT-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002374	ADPF_25095002374	GROW_CLEAN_LTE_25095002374_5GDU_CLEVES_DT-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002378	ADPF_25095002378	GROW_CLEAN_LTE_25095002378_5GDU_NORTH_FLORENCE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002382	ADPF_25095002382	GROW_CLEAN_LTE_25095002382_5GDU_ROSSMOYNE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002383	ADPF_25095002383	GROW_CLEAN_LTE_25095002383_5GDU_WALTON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002385	ADPF_25095002385	GROW_CLEAN_LTE_25095002385_5GDU_EAST_NORWOOD-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002389	ADPF_25095002389	GROW_CLEAN_LTE_25095002389_5GDU_RYLAND_HTS-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002402	ADPF_25095002402	GROW_CLEAN_LTE_25095002402_5GDU_FAYETTEVILLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002414	ADPF_25095002414	GROW_CLEAN_LTE_25095002414_5GDU_NUGENT-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002421	ADPF_25095002421	GROW_CLEAN_LTE_25095002421_5GDU_MASON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002425	ADPF_25095002425	GROW_CLEAN_LTE_25095002425_5GDU_MOE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002428	ADPF_25095002428	GROW_CLEAN_LTE_25095002428_5GDU_OLD_BOSTON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002429	ADPF_25095002429	GROW_CLEAN_LTE_25095002429_5GDU_ANDERSON_TOWNSHIP_EAST-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002432	ADPF_25095002432	GROW_CLEAN_LTE_25095002432_5GDU_DENT-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002435	ADPF_25095002435	GROW_CLEAN_LTE_25095002435_5GDU_EAST_SHARONVILLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002439	ADPF_25095002439	GROW_CLEAN_LTE_25095002439_5GDU_CBW-235_ALEXANDRIA_NORTH-CNCQ	gnb_du_cnf	v23_B_0	N/A	0	/2509500/	r_0210
ADPF_25095002445	ADPF_25095002445	GROW_CLEAN_LTE_25095002445_5GDU_GROESBECK-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002447	ADPF_25095002447	GROW_CLEAN_LTE_25095002447_5GDU_HAUBNER-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002448	ADPF_25095002448	GROW_CLEAN_LTE_25095002448_5GDU_WITHAMSVILLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002458	ADPF_25095002458	GROW_CLEAN_LTE_25095002458_5GDU_MAPLEDALE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002461	ADPF_25095002461	GROW_CLEAN_LTE_25095002461_5GDU_HOPEFUL_HEIGHTS-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002464	ADPF_25095002464	GROW_CLEAN_LTE_25095002464_5GDU_S_COVINGTON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002467	ADPF_25095002467	GROW_CLEAN_LTE_25095002467_5GDU_MONFORT_HEIGHTS-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002470	ADPF_25095002470	GROW_CLEAN_LTE_25095002470_5GDU_WINMAN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002473	ADPF_25095002473	GROW_CLEAN_LTE_25095002473_5GDU_MCBELLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002488	ADPF_25095002488	GROW_CLEAN_LTE_25095002488_5GDU_BLANCHESTER-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002492	ADPF_25095002492	GROW_CLEAN_LTE_25095002492_5GDU_PRINCETON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002494	ADPF_25095002494	GROW_CLEAN_LTE_25095002494_5GDU_EASTGATE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002496	ADPF_25095002496	GROW_CLEAN_LTE_25095002496_5GDU_MIAMIVILLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002504	ADPF_25095002504	GROW_CLEAN_LTE_25095002504_5GDU_LEMON_TWP-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002507	ADPF_25095002507	GROW_CLEAN_LTE_25095002507_5GDU_RICHWOOD_KY-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002509	ADPF_25095002509	GROW_CLEAN_LTE_25095002509_5GDU_MAINEVILLE-CNCQ	gnb_du_cnf	v23_B_0	N/A	0	/2509500/	r_0210
ADPF_25095002510	ADPF_25095002510	GROW_CLEAN_LTE_25095002510_5GDU_WILLIAMSBURG	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002511	ADPF_25095002511	GROW_CLEAN_LTE_25095002511_5GDU_HARRISON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002531	ADPF_25095002531	GROW_CLEAN_LTE_25095002531_5GDU_MELVIN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002532	ADPF_25095002532	GROW_CLEAN_LTE_25095002532_5GDU_BEATLE-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002542	ADPF_25095002542	GROW_CLEAN_LTE_25095002542_5GDU_GENNTOWN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002553	ADPF_25095002553	GROW_CLEAN_LTE_25095002553_5GDU_JUMBO-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002554	ADPF_25095002554	GROW_CLEAN_LTE_25095002554_5GDU_STOCKTON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002556	ADPF_25095002556	GROW_CLEAN_LTE_25095002556_5GDU_VAN_GORDON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002565	ADPF_25095002565	GROW_CLEAN_LTE_25095002565_5GDU_CLOUGH-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002579	ADPF_25095002579	GROW_CLEAN_LTE_25095002579_5GDU_EAST_FAIRFIELD-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002580	ADPF_25095002580	GROW_CLEAN_LTE_25095002580_5GDU_ELSMERE_NORTH-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002591	ADPF_25095002591	GROW_CLEAN_LTE_25095002591_5GDU_CBW-351_FALCON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002617	ADPF_25095002617	GROW_CLEAN_LTE_25095002617_5GDU_CBW-014_HIGHPOINT-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002627	ADPF_25095002627	GROW_CLEAN_LTE_25095002627_5GDU_STONELICK-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002628	ADPF_25095002628	GROW_CLEAN_LTE_25095002628_5GDU_HAMLET-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002639	ADPF_25095002639	GROW_CLEAN_LTE_25095002639_5GDU_VANCEBURG-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002647	ADPF_25095002647	GROW_CLEAN_LTE_25095002647_5GDU_VILLAGE_GREEN-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002652	ADPF_25095002652	GROW_CLEAN_LTE_25095002652_5GDU_CAROL-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
ADPF_25095002656	ADPF_25095002656	GROW_CLEAN_LTE_25095002656_5GDU_SOUTH_HAMILTON-CNCQ	gnb_du_cnf	v24_A_0	N/A	0	/2509500/	r_0100
