NE_UNIQUE_ID	NE_ID	NE_NAME	NE_TYPE	NE_VERSION	ENB_TYPE	CHANNEL_CARD	GNB_ID	REL_VERSION
ACPF_78010000	ACPF_78010000	0780100_5GNB_YNKR_ACPFP_078010000	gnb_cu_cp	v23_B_0	N/A	0	/780100/780101/780110/780149/	r_0200
ACPF_78910000	ACPF_78910000	0789100_5GNB_YNKR_ACPFP_078910000	gnb_cu_cp	v24_A_0	N/A	0	/789100/789101/789110/789111/	r_0120
ACPF_78910001	ACPF_78910001	0789100_5GNB_FRDL_ACPFS_078910001	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_78910300	ACPF_78910300	0789103_5GNB_YNKR_ACPFP_078910300	gnb_cu_cp	v24_A_0	N/A	0	/789103/789113/799157/799167/	r_0120
ACPF_78910301	ACPF_78910301	0789103_5GNB_FRDL_ACPFS_078910301	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_78914800	ACPF_78914800	0789148_5GNB_YNKR_ACPFP_078914800	gnb_cu_cp	v24_A_0	N/A	0	/789148/799199/809249/829349/	r_0120
ACPF_78914801	ACPF_78914801	0789148_5GNB_FRDL_ACPFS_078914801	gnb_cu_cp	v24_A_0	N/A	0	N/A	r_0120
ACPF_79015000	ACPF_79015000	0790150_5GNB_YNKR_ACPFP_079015000	gnb_cu_cp	v23_B_0	N/A	0	/780102/780112/790150/790160/	r_0200
ACPF_79015100	ACPF_79015100	0790151_5GNB_YNKR_ACPFP_079015100	gnb_cu_cp	v23_B_0	N/A	0	/790151/790161/790166/790199/	r_0200
ACPF_79015200	ACPF_79015200	0790152_5GNB_YNKR_ACPFP_079015200	gnb_cu_cp	v23_B_0	N/A	0	/790152/790157/790162/790167/	r_0200
ACPF_79015300	ACPF_79015300	0790153_5GNB_YNKR_ACPFP_079015300	gnb_cu_cp	v23_B_0	N/A	0	/790153/790158/790163/790168/	r_0200
ACPF_79015400	ACPF_79015400	0790154_5GNB_YNKR_ACPFP_079015400	gnb_cu_cp	v23_B_0	N/A	0	/790154/790159/790164/790169/	r_0200
