20230313,22,ENDC Drop rate,gNB_DU_ID2200,CellIdentity33,5,11,45.455
20230313,22,S5NR_ReConfigurationFailureRate,gNB_DU_ID2200,CellIdentityWithInvalid33,0,5,0.000
20230313,22,S5NR_IntragNBHOFailRate,gNB_DU_ID2200,CellIdentity33,0,1,0.000
