DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,28,900,0,28
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,69,900,0,69
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,78,900,0,78
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,9,900,0,9
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,6,900,0,6
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,27,900,0,27
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,23,900,0,23
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,12,900,0,12
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,7,900,0,7
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,16,900,0,16
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,18,900,0,18
12/26/2022,00,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,3,900,0,3
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,28,900,0,28
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,63,900,0,63
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,76,900,0,76
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,8,900,0,8
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,5,900,0,5
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,26,900,0,26
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,20,900,0,20
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,11,900,0,11
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,6,900,0,6
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,15,900,0,15
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,15,900,0,15
12/26/2022,00,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,3,900,0,3
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,26,900,0,26
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,67,900,0,67
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,67,900,0,67
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,7,900,0,7
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,4,900,0,4
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,28,900,0,28
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,18,900,0,18
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,9,900,0,9
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,6,900,0,6
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,17,900,0,17
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,15,900,0,15
12/26/2022,00,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,3,900,0,3
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,28,900,0,28
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,63,900,0,63
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,67,900,0,67
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,8,900,0,8
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,4,900,0,4
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,25,900,0,25
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,19,900,0,19
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,11,900,0,11
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,5,900,0,5
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,16,900,0,16
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,17,900,0,17
12/26/2022,00,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,4,900,0,4
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,28,900,0,28
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,59,900,0,59
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,62,900,0,62
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,7,900,0,7
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,4,900,0,4
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,21,900,0,21
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,21,900,0,21
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,9,900,0,9
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,5,900,0,5
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,17,900,0,17
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,14,900,0,14
12/26/2022,01,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,4,900,0,4
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,26,900,0,26
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,54,900,0,54
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,58,900,0,58
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,7,900,0,7
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,4,900,0,4
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,19,900,0,19
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,17,900,0,17
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,8,900,0,8
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,5,900,0,5
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,16,900,0,16
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,15,900,0,15
12/26/2022,01,15,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,3,900,0,3
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,25,900,0,25
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,56,900,0,56
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,55,900,0,55
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,7,900,0,7
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,3,900,0,3
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,17,900,0,17
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,19,900,0,19
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,7,900,0,7
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,5,900,0,5
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,14,900,0,14
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,14,900,0,14
12/26/2022,01,30,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,4,900,0,4
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,20,900,0,20
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,56,900,0,56
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,3,2000,900,0,53,900,0,53
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,4,700,900,0,7,900,0,7
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,1,5230,900,0,2,900,0,2
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,2,2350,900,0,17,900,0,17
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,3,2000,900,0,16,900,0,16
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,2,4,700,900,0,8,900,0,8
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,1,5230,900,0,5,900,0,5
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,2,2350,900,0,13,900,0,13
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,3,2000,900,0,16,900,0,16
12/26/2022,01,45,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,3,4,700,900,0,2,900,0,2
12/26/2022,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,1,5230,900,0,20,900,0,20
12/26/2022,02,00,Ohio/Pennsylvania,Ohio/Pennsylvania,250,Cincinnati - Duff 1,CALDWELL,250819,1,2,2350,900,0,47,900,0,47
