DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,CellUnavailableTimeDown,ConnNoAvg,S_RRU:CELLUNAVAILABLETIMEDOWN,S_RRC:CONNNOAVG
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,1,5230,0,9.68,0,9.68
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,2,2125,0,32.33,0,32.33
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,4,1000,0,17.38,0,17.38
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,7,2560,0,9.84,0,9.84
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,8,67086,0,18.69,0,18.69
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,2,1,5230,0,14.04,0,14.04
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,2,2,2125,0,26.6,0,26.6
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,2,4,1000,0,19.65,0,19.65
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,2,7,2560,0,14.85,0,14.85
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,2,8,67086,0,15.23,0,15.23
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,3,1,5230,52,16.87,52,16.87
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,3,2,2125,104,38.04,104,38.04
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,3,4,1000,105,17.52,105,17.52
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,3,7,2560,50,10.43,50,10.43
01/03/2023,15,15,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,3,8,67086,696,1.83,696,1.83
01/03/2023,15,30,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,1,5230,0,8.36,0,8.36
01/03/2023,15,30,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,2,2125,0,33.4,0,33.4
01/03/2023,15,30,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,4,1000,0,15.63,0,15.63
01/03/2023,15,30,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,7,2560,0,11.15,0,11.15
01/03/2023,15,30,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,1,8,67086,0,16.36,0,16.36
01/03/2023,15,30,Philadelphia Tri-State,Philadelphia Tri-State,098,Philadelphia - Philadelphia,FEDERAL,098039,2,1,5230,0,13.32,0,13.32
