DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
01/01/2023,00,00,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,1,1,5230,900,0,30,900,0,30
01/01/2023,00,00,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,2,1,5230,900,0,10,900,0,10
01/01/2023,00,00,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,3,1,5230,900,0,4,900,0,4
01/01/2023,00,15,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,1,1,5230,900,0,24,900,0,24
01/01/2023,00,15,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,2,1,5230,900,0,10,900,0,10
01/01/2023,00,15,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,3,1,5230,900,0,4,900,0,4
01/01/2023,00,30,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,1,1,5230,900,0,23,900,0,23
01/01/2023,00,30,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,2,1,5230,900,0,9,900,0,9
01/01/2023,00,30,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,3,1,5230,900,0,4,900,0,4
01/01/2023,00,45,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,1,1,5230,900,0,22,900,0,22
01/01/2023,00,45,Houston/Gulf Coast,Houston/Gulf Coast,121,Copperfield,FERNLAKE,121501,2,1,5230,900,0,10,900,0,10
