DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,CellUnavailableTimeDown,ConnNoAvg,S_RRU:CELLUNAVAILABLETIMEDOWN,S_RRC:CONNNOAVG
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,1,5230,0,24.03,0,24.03
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,2,2050,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,4,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,6,null,0,18.6,0,18.6
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,7,null,0,9.94,0,9.94
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,1,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,2,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,3,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,4,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,1,5230,0,36.4,0,36.4
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,2,2050,0,129.21,0,129.21
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,4,null,0,99.41,0,99.41
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,6,null,0,15.71,0,15.71
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,7,null,70,17.59,70,17.59
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,1,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,2,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,3,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,4,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,1,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,2,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,3,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,4,null,900,0,900,0
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,1,5230,0,11.25,0,11.25
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,2,2050,70,60.41,70,60.41
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,4,null,71,38.79,71,38.79
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,6,null,16,6.36,16,6.36
12/21/2022,16,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,7,null,16,5.84,16,5.84
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,1,5230,0,24.34,0,24.34
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,2,2050,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,4,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,6,null,0,13.65,0,13.65
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,7,null,0,9.76,0,9.76
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,1,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,2,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,3,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,4,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,1,5230,0,31.67,0,31.67
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,2,2050,0,144.04,0,144.04
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,4,null,0,107.36,0,107.36
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,6,null,0,21.88,0,21.88
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,7,null,0,20.55,0,20.55
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,1,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,2,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,3,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,4,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,1,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,2,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,3,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,4,null,900,0,900,0
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,1,5230,0,10.63,0,10.63
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,2,2050,0,74.41,0,74.41
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,4,null,0,52.29,0,52.29
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,6,null,0,7.88,0,7.88
12/21/2022,16,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,7,null,0,6.5,0,6.5
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,1,5230,0,35.89,0,35.89
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,2,2050,880,0.04,880,0.04
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,4,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,6,null,0,14.14,0,14.14
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,7,null,0,10.88,0,10.88
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,1,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,2,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,3,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,4,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,1,5230,0,63.3,0,63.3
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,2,2050,142,85.43,142,85.43
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,4,null,121,69.96,121,69.96
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,6,null,0,26.98,0,26.98
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,7,null,0,23.4,0,23.4
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,1,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,2,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,3,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,4,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,1,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,2,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,3,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,21,4,null,900,0,900,0
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,1,5230,0,16.92,0,16.92
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,2,2050,343,44.55,343,44.55
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,4,null,353,29.57,353,29.57
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,6,null,0,7.98,0,7.98
12/21/2022,16,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,3,7,null,0,6.61,0,6.61
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,1,5230,0,47.75,0,47.75
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,2,2050,140,42.12,140,42.12
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,4,null,138,27.56,138,27.56
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,6,null,0,14.88,0,14.88
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,1,7,null,0,11.6,0,11.6
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,1,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,2,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,3,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,19,4,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,1,5230,0,110.69,0,110.69
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,2,2050,207,52.4,207,52.4
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,4,null,203,34.19,203,34.19
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,6,null,0,30.15,0,30.15
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,2,7,null,0,24.66,0,24.66
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,1,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,2,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,3,null,900,0,900,0
12/21/2022,17,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,113,Norfolk - Lee Hall,PORTLOCK,113195,20,4,null,900,0,900,0
