DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,1,1,5230,900,0,4,900,0,4
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,1,2,2125,900,0,56,900,0,56
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,1,4,800,900,0,26,900,0,26
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,1,6,2450,900,0,12,900,0,12
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,2,1,5230,900,0,3,900,0,3
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,2,2,2125,900,0,40,900,0,40
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,2,4,800,900,0,20,900,0,20
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,2,6,2450,900,0,4,900,0,4
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,3,1,5230,900,0,2,900,0,2
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,3,2,2125,900,0,27,900,0,27
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,3,4,800,900,0,17,900,0,17
12/17/2022,00,00,South Central,South Central,184,Tulsa,Oakcliff,184811,3,6,2450,900,0,13,900,0,13
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,1,1,5230,900,0,4,900,0,4
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,1,2,2125,900,0,55,900,0,55
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,1,4,800,900,0,28,900,0,28
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,1,6,2450,900,0,13,900,0,13
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,2,1,5230,900,0,3,900,0,3
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,2,2,2125,900,0,34,900,0,34
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,2,4,800,900,0,20,900,0,20
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,2,6,2450,900,0,5,900,0,5
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,3,1,5230,900,0,2,900,0,2
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,3,2,2125,900,0,26,900,0,26
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,3,4,800,900,0,19,900,0,19
12/17/2022,00,15,South Central,South Central,184,Tulsa,Oakcliff,184811,3,6,2450,900,0,12,900,0,12
