DAY,HR,MI,MMEPOOL,REGION,MARKET,MARKET_DESC,SITE,ENODEB,EUTRANCELL,CARRIER,FREQ,SAMPLES_CELL_AVAIL,SAMPLES_CELL_PLAN_UNAVAIL,RRC_CONNECTED_UE_AVG,AS_CELL_AVAILABILITY:SAMPLES_CELL_AVAIL,AS_CELL_AVAILABILITY:SAMPLES_CELL_PLAN_UNAVAIL,AS_UE_QUANTITY:RRC_CONNECTED_UE_AVG
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,1,5230,900,0,32,900,0,32
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,2,2150,900,0,116,900,0,116
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,4,1100,900,0,56,900,0,56
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,7,2560,900,0,66,900,0,66
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,1,5230,900,0,8,900,0,8
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,2,2150,900,0,15,900,0,15
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,4,1100,900,0,7,900,0,7
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,7,2560,900,0,7,900,0,7
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,1,5230,900,0,2,900,0,2
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,2,2150,900,0,0,900,0,0
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,4,1100,900,0,0,900,0,0
01/03/2023,00,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,7,2560,900,0,1,900,0,1
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,1,5230,900,0,28,900,0,28
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,2,2150,900,0,109,900,0,109
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,4,1100,900,0,51,900,0,51
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,7,2560,900,0,60,900,0,60
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,1,5230,900,0,8,900,0,8
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,2,2150,900,0,14,900,0,14
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,4,1100,900,0,7,900,0,7
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,7,2560,900,0,7,900,0,7
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,1,5230,900,0,2,900,0,2
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,2,2150,900,0,0,900,0,0
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,4,1100,900,0,0,900,0,0
01/03/2023,00,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,7,2560,900,0,1,900,0,1
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,1,5230,900,0,28,900,0,28
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,2,2150,900,0,108,900,0,108
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,4,1100,900,0,50,900,0,50
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,7,2560,900,0,53,900,0,53
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,1,5230,900,0,6,900,0,6
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,2,2150,900,0,15,900,0,15
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,4,1100,900,0,7,900,0,7
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,7,2560,900,0,6,900,0,6
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,1,5230,900,0,1,900,0,1
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,2,2150,900,0,0,900,0,0
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,4,1100,900,0,0,900,0,0
01/03/2023,00,30,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,7,2560,900,0,1,900,0,1
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,1,5230,900,0,28,900,0,28
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,2,2150,900,0,110,900,0,110
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,4,1100,900,0,50,900,0,50
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,7,2560,900,0,50,900,0,50
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,1,5230,900,0,6,900,0,6
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,2,2150,900,0,15,900,0,15
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,4,1100,900,0,8,900,0,8
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,7,2560,900,0,7,900,0,7
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,1,5230,900,0,0,900,0,0
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,2,2150,900,0,0,900,0,0
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,4,1100,900,0,0,900,0,0
01/03/2023,00,45,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,7,2560,900,0,1,900,0,1
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,1,5230,900,0,26,900,0,26
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,2,2150,900,0,111,900,0,111
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,4,1100,900,0,50,900,0,50
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,7,2560,900,0,48,900,0,48
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,1,5230,900,0,9,900,0,9
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,2,2150,900,0,14,900,0,14
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,4,1100,900,0,7,900,0,7
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,2,7,2560,900,0,6,900,0,6
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,1,5230,900,0,1,900,0,1
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,2,2150,900,0,0,900,0,0
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,4,1100,900,0,0,900,0,0
01/03/2023,01,00,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,3,7,2560,900,0,1,900,0,1
01/03/2023,01,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,1,5230,900,0,27,900,0,27
01/03/2023,01,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,2,2150,900,0,108,900,0,108
01/03/2023,01,15,Washington/Baltimore/Virginia,Washington/Baltimore/Virginia,116,Roanoke,COVINGTON,116021,1,4,1100,900,0,50,900,0,50
